date,oil_temp_c,winding_temp_c,load_percent,insulation_resistance_mohm,partial_discharge_pc,oil_quality,maintenance_performed,health_status,failure_mode
2025-03-21,72.55577465123673,61.29294585969065,74.87911052153946,1406.070491669016,53.63631882624968,Fair,0,Healthy,Normal
2025-03-22,69.4344369504865,67.47542923791369,48.95786143372866,1514.921111009737,54.367385517335094,Good,0,Healthy,Normal
2025-03-23,67.02147377480848,77.41469315093292,64.28946320350951,1551.0162079087838,61.92507512477975,Good,0,Healthy,Normal
2025-03-24,56.10706207996742,71.91791095551386,69.95820168992329,1493.8857995173767,53.476764835383364,Poor,0,Healthy,Normal
2025-03-25,62.56385717943224,65.94575152503033,75.34152417488025,1418.45655458529,39.141748711148146,Good,0,Healthy,Normal
2025-03-26,68.39686641478252,63.10723578904806,81.66312500909211,1534.6943469640464,32.741932712094034,Fair,0,Healthy,Normal
2025-03-27,61.61217673832172,77.16465641828424,65.18834468860318,1465.169680326796,54.62060893251896,Poor,0,Healthy,Normal
2025-03-28,68.91695254641297,68.49076668373303,69.02489805308359,1606.677739627388,67.3889966379758,Good,0,Healthy,Normal
2025-03-29,69.89429025390898,70.51190885539015,66.91734278359074,1437.7166695082576,55.22514105265758,Good,0,Healthy,Normal
2025-03-30,67.09199110444342,78.40959155767858,81.50450092536138,1387.2689773680136,60.51947617722919,Good,0,Healthy,Normal
2025-03-31,60.00969686342793,67.69617236828589,77.50200206251695,1649.6750617337975,81.09918556005361,Poor,0,Healthy,Normal
2025-04-01,68.03361529568092,68.90082028767767,80.3450564848055,1566.5741569405375,46.793323744428086,Fair,0,Healthy,Normal
2025-04-02,73.97605677956162,71.38042455514841,79.97743089091394,1549.9443189040844,54.21586610614456,Poor,0,Healthy,Normal
2025-04-03,69.19470250234806,66.29648088071846,69.4169824605397,1417.4884325271228,54.39501230620226,Fair,0,Healthy,Normal
2025-04-04,64.2258005950512,72.74663719691131,91.74492433347538,1467.2489737158207,56.687416555925125,Poor,1,Healthy,Normal
2025-04-05,68.47768878782888,75.09461266445886,72.06033052335818,1494.630056110645,34.821262533191906,Poor,0,Healthy,Normal
2025-04-06,63.214853995966955,75.34229898111872,80.75205016106567,1537.5499291035908,50.4977368718096,Good,0,Healthy,Normal
2025-04-07,65.03531579314088,66.03807316315931,81.98828420202534,1531.5729708292042,54.920188479927994,Good,0,Healthy,Normal
2025-04-08,62.3698257866621,57.07994248077253,85.97152711753695,1464.0871907993696,41.372242359568794,Poor,0,Healthy,Normal
2025-04-09,68.46739455956997,67.64792416048522,85.59936384046622,1546.2754462182525,56.83569323200477,Poor,0,Healthy,Normal
2025-04-10,58.17022144399733,77.2716639123184,77.61250531233856,1472.3042145565348,51.43388467342251,Good,0,Healthy,Normal
2025-04-11,56.1188238355084,72.45191686888403,64.70628491817928,1398.549728561735,34.77640813782109,Good,0,Healthy,Normal
2025-04-12,70.56344187494963,66.22441963784327,90.337277099165,1459.8148902710775,32.92642042407053,Fair,0,Healthy,Normal
2025-04-13,59.4173778002567,77.41486972004164,73.44101822063332,1458.878452763205,51.60018225852788,Poor,0,Healthy,Normal
2025-04-14,67.50891368083772,76.70439289541477,89.48499229892926,1473.0173515658187,36.73952313917962,Good,0,Healthy,Normal
2025-04-15,62.93267419438362,71.56168303949731,65.3624107378939,1428.2136813828718,53.437878815498856,Fair,0,Healthy,Normal
2025-04-16,64.75673824214775,70.19678197246952,67.41504665299931,1482.7199464345674,40.757668557316954,Fair,0,Healthy,Normal
2025-04-17,69.45099205562393,76.21149600834252,56.53812137761906,1430.2866854855693,35.03470744909921,Poor,0,Healthy,Normal
2025-04-18,61.749880327965506,69.49937218125784,60.5035478030147,1430.8605140156014,39.960426279185015,Fair,0,Healthy,Normal
2025-04-19,66.03633664699473,70.4160660222175,67.78262446662747,1513.261565410455,44.533199154127345,Fair,0,Healthy,Normal
2025-04-20,63.641724448369736,80.04071254179122,88.40461051790348,1402.5314072304302,58.29732417879175,Fair,0,Healthy,Normal
2025-04-21,69.05698277245796,63.11042026748429,83.1877764375486,1615.3448938809413,38.77455193755586,Fair,0,Healthy,Normal
2025-04-22,60.41248589492868,76.10596880106101,77.71495310825648,1541.3607206429642,53.40589216400497,Fair,0,Healthy,Normal
2025-04-23,66.95347960464072,62.0411672301335,85.47317706621448,1587.719249432083,47.70609255931972,Poor,0,Healthy,Normal
2025-04-24,64.78261525093069,60.813354984665665,80.14254756017834,1542.9043081285608,49.37808983000689,Good,0,Healthy,Normal
2025-04-25,70.62176679935251,67.99553661412035,80.646059258936,1423.5251745980913,49.76447849125762,Poor,0,Healthy,Normal
2025-04-26,64.12822871048581,71.35184753224564,71.30473071166641,1490.1395553246248,58.26047171441506,Fair,0,Healthy,Normal
2025-04-27,62.81617881380891,60.360537395567924,92.4958390420542,1603.6090559017864,37.07737304894381,Good,0,Healthy,Normal
2025-04-28,68.44853902622597,66.98215137669195,77.6348721533106,1522.066809676012,47.65592199683678,Fair,0,Healthy,Normal
2025-04-29,61.08117167206802,65.85675368610245,65.83808084518758,1437.6133343827166,49.328217099506446,Good,0,Healthy,Normal
2025-04-30,61.42120005444624,74.09231239427572,89.87246155335927,1456.4960068972468,52.39404500535377,Poor,0,Healthy,Normal
2025-05-01,67.49842555151467,72.83201362551564,75.75955267916088,1555.701181376979,54.82248952680657,Fair,0,Healthy,Normal
2025-05-02,58.81168788836351,75.21493638633564,83.87290837266742,1442.7535421866064,50.37937835447602,Fair,0,Healthy,Normal
2025-05-03,68.41664496405535,68.74411708252383,85.72978047766011,1677.290437096452,42.140139673650175,Good,0,Healthy,Normal
2025-05-04,58.094776984231125,71.82291157362926,82.21562505126144,1482.6850219616424,64.53260663321035,Fair,0,Healthy,Normal
2025-05-05,58.30697100138376,74.15751173818967,68.94139179241107,1628.953342965547,69.92515353168119,Fair,0,Healthy,Normal
2025-05-06,61.16671706108326,66.70265718454851,83.59587886979801,1470.9652012657864,49.54588782067762,Poor,0,Healthy,Normal
2025-05-07,65.12694210271205,58.481961062814065,74.86162253905762,1448.270416945187,45.06877177600228,Fair,0,Healthy,Normal
2025-05-08,72.21816001734408,62.46095863432446,83.13205186747977,1479.0777802251143,47.202398315041656,Good,0,Healthy,Normal
2025-05-09,68.95185948025856,72.04030776741334,80.70612997219531,1572.6138495399646,46.686916168166775,Fair,0,Healthy,Normal
2025-05-10,61.93881632746125,63.48909684065321,66.74589470021044,1721.1820818981544,62.44679580736786,Fair,0,Healthy,Normal
2025-05-11,58.24462816895989,62.06525225953858,79.81866061718492,1541.0448598033474,55.48883835317365,Fair,0,Healthy,Normal
2025-05-12,63.72522103223151,69.2472744399826,78.27879524159357,1506.441975472,27.80699627252465,Poor,0,Healthy,Normal
2025-05-13,63.85100184712403,64.89156139443811,76.75211418908512,1723.8944251952557,53.67481665474304,Good,0,Healthy,Normal
2025-05-14,63.432351569138014,75.53080901186351,79.82687887209212,1531.5070867838883,56.06850593215671,Good,0,Healthy,Normal
2025-05-15,75.28271782414771,63.214669388044506,79.73632076811454,1430.5214152513845,55.55512646342248,Fair,0,Healthy,Normal
2025-05-16,62.006567442569526,69.49579911836949,72.04910085762094,1573.1862539508534,59.18454443942414,Fair,0,Healthy,Normal
2025-05-17,61.97141311776808,74.3296046659991,67.90420145250827,1405.61213169935,47.82982949575629,Good,0,Healthy,Normal
2025-05-18,68.2575860577209,90.56029891807313,79.32959825360696,1396.6786874434322,44.352259958290574,Poor,0,Healthy,Normal
2025-05-19,76.506916477147,90.53065663721955,59.140166877620416,1359.0056711145717,68.70965175371782,Poor,0,Healthy,Normal
2025-05-20,74.94807088685452,74.7902436087418,80.34629086122435,1302.318919573734,50.03375506597161,Good,0,Healthy,Normal
2025-05-21,76.23910586421542,87.54562083722698,64.86104047707462,1506.4265371052518,40.74575373940412,Fair,0,Healthy,Normal
2025-05-22,77.47691877837158,78.62792206582185,70.91899160839779,1425.3138453907327,56.51136241823657,Poor,0,Healthy,Normal
2025-05-23,82.09225558328332,84.59227658025551,75.38237994960028,1391.3556439024842,47.00323351993213,Poor,0,Healthy,Normal
2025-05-24,79.14897691479128,103.72475854617986,63.88032974225837,1609.813292906433,59.96858773465808,Fair,0,Healthy,Normal
2025-05-25,82.40318202245068,100.5517229051708,78.72105472606863,1529.1869396750947,49.46879346982455,Good,0,Healthy,Normal
2025-05-26,88.71784441209314,98.5788154028653,68.74322712503788,1401.0564604050924,47.97019362604343,Good,0,Warning,Temperature anomaly
2025-05-27,80.19980717801177,93.61885255230787,87.37438134684139,1465.7023758684907,49.571766186884254,Poor,0,Healthy,Normal
2025-05-28,86.09011367404197,101.09058529323171,52.53110666015395,1454.4974778926028,52.11283692279473,Fair,0,Warning,Temperature anomaly
2025-05-29,93.4003947821343,95.04858531496276,56.23447293958126,1546.47835844746,43.646376111743706,Fair,0,Critical,Overheating
2025-05-30,83.0516667045482,96.25392766172065,73.15474642344151,1454.6441501596341,27.944339429009307,Fair,0,Healthy,Normal
2025-05-31,95.08533098443567,109.64925024767233,81.51521991339506,1414.6735747181388,47.98508466052482,Poor,0,Critical,Overheating
2025-06-01,92.16739342385272,107.59276633737146,81.68340488718081,1444.9369650916128,50.819955564135604,Poor,0,Critical,Overheating
2025-06-02,96.0864020230762,114.7349339328806,82.04506539824723,1559.1792515531638,50.838266279293606,Fair,0,Critical,Overheating
2025-06-03,102.45229572601752,110.45857677575698,66.3891208982643,1605.2527477593894,56.979032725390276,Poor,0,Critical,Overheating
2025-06-04,94.7847798943576,107.12304219560454,77.96575545140762,1534.738859645069,51.972922656312065,Poor,0,Critical,Overheating
2025-06-05,100.15654336721443,122.19974424745828,85.71543152234887,1514.2976693448768,59.41310580767483,Good,0,Critical,Overheating
2025-06-06,95.03738048236231,116.38756229968085,93.0930634973311,1483.646557845572,41.52366071380915,Poor,0,Critical,Overheating
2025-06-07,98.5395555570347,109.46220177594567,67.15238091872297,1472.2118926057478,35.94432980821358,Fair,0,Critical,Overheating
2025-06-08,103.47809166974801,123.41366304271989,65.9224381985308,1613.9462942731327,55.107920885275945,Poor,0,Critical,Overheating
2025-06-09,110.15290292812028,116.05299267688717,83.54525227066615,1418.1049574703516,58.90247500836509,Poor,0,Critical,Overheating
2025-06-10,107.45919669896765,125.0,63.24405394375148,1432.8697618292547,55.972282182533846,Good,0,Critical,Overheating
2025-06-11,103.458259978879,125.0,61.32862193539754,1563.6130659500002,37.67476685231491,Fair,0,Critical,Overheating
2025-06-12,112.56149968839762,125.0,68.03228181570425,1543.6519925313544,52.60442263333556,Fair,0,Critical,Overheating
2025-06-13,108.70579071903632,121.94867189554276,55.373743083274206,1526.2237535474771,34.35197228637945,Good,0,Critical,Overheating
2025-06-14,113.47672099720654,125.0,81.79142775438196,1477.34658753826,46.70552213652908,Fair,0,Critical,Overheating
2025-06-15,118.25935352144148,125.0,78.16155957182778,1535.1950692356393,34.64427876792894,Poor,0,Critical,Overheating
2025-06-16,119.98394339993492,125.0,64.83316871423503,1481.6939644744348,49.606927123723686,Fair,0,Critical,Overheating
2025-06-17,117.12751607799133,125.0,89.31366781831184,1581.1325045754622,36.87780806568594,Good,0,Critical,Overheating
2025-06-18,120.0,125.0,78.86808520689203,1581.8235318889474,70.12270445700764,Good,0,Critical,Overheating
2025-06-19,120.0,125.0,85.45088474084753,1510.8665874822668,50.23903043284955,Good,0,Critical,Overheating
2025-06-20,120.0,125.0,66.81571334057999,1614.9275793508587,54.99864123740372,Poor,0,Critical,Overheating
2025-06-21,117.2034691259903,125.0,53.99973492348376,1546.913101262328,58.852314829889906,Fair,0,Critical,Overheating
2025-06-22,120.0,125.0,94.54157433750287,1462.068997180355,39.410924129433994,Good,0,Critical,Overheating
2025-06-23,120.0,125.0,75.03695671847848,1575.8597276556266,63.414759155308815,Poor,0,Critical,Overheating
2025-06-24,120.0,125.0,87.30874513154735,1626.376070903138,55.62880860174355,Poor,0,Critical,Overheating
2025-06-25,120.0,125.0,69.69029102188036,1474.864666412141,53.423378344896214,Fair,0,Critical,Overheating
2025-06-26,120.0,125.0,79.1486550036191,1534.7466397588578,50.43514668643466,Fair,0,Critical,Overheating
2025-06-27,120.0,125.0,72.03392540930201,1518.0991451187585,38.48985916380493,Poor,0,Critical,Overheating
2025-06-28,120.0,125.0,92.5547569831549,1617.976479391114,45.34194430881837,Poor,0,Critical,Overheating
2025-06-29,120.0,125.0,70.48340523840378,1514.6268738021095,42.4171793111241,Fair,0,Critical,Overheating
2025-06-30,120.0,125.0,81.29529584221811,1439.6763180255004,58.95355430762599,Fair,0,Critical,Overheating
2025-07-01,120.0,125.0,83.20344012612456,1497.4790576472215,54.54740912141134,Fair,0,Critical,Overheating
2025-07-02,120.0,125.0,72.9414056911966,1444.006624009482,48.23225836884218,Poor,0,Critical,Overheating
2025-07-03,120.0,125.0,72.15124506630329,1480.7865185628466,47.58502554129221,Fair,0,Critical,Overheating
2025-07-04,64.69117900069935,72.87664910851639,83.74517074132523,1451.26760798638,37.967991446108556,Poor,0,Healthy,Normal
2025-07-05,59.78977793878448,67.07678247283043,71.48078682183491,1442.2502950351907,37.038833357501055,Fair,0,Healthy,Normal
2025-07-06,62.71939586262906,71.08855972068383,80.95029465835565,1458.193271016876,45.87002177856566,Fair,0,Healthy,Normal
2025-07-07,60.366508455763444,69.81136497775134,66.51571365809185,1542.9845859930901,32.14133508065889,Good,0,Healthy,Normal
2025-07-08,63.20185163773769,71.80664403515046,76.83834516322504,1701.9775247985372,53.49800024567907,Poor,0,Healthy,Normal
2025-07-09,59.97972701578995,69.42721451746556,57.23753666533548,1493.9550188027429,41.669439429992416,Fair,0,Healthy,Normal
2025-07-10,69.57695137780081,66.70275835242678,73.83234084204753,1452.3331618946697,67.38851351853332,Poor,0,Healthy,Normal
2025-07-11,63.39378616941044,80.9953422608752,83.14151762118266,1536.155004550154,53.6873314731752,Fair,0,Healthy,Normal
2025-07-12,66.96898649108125,58.43396452392634,72.21116605849244,1563.3868478388242,49.51102816525894,Poor,0,Healthy,Normal
2025-07-13,57.97405076598213,69.68557329653518,92.04105516255491,1593.5168786651038,49.379959906339685,Poor,0,Healthy,Normal
2025-07-14,69.75724638529043,67.80095787779169,57.96128413173281,1430.6650508902835,65.62888768508198,Good,0,Healthy,Normal
2025-07-15,63.63003459085348,68.53969612374989,72.00161803725119,1642.8102442179754,66.25958915362062,Good,0,Healthy,Normal
2025-07-16,76.09390116724067,69.04572873759969,77.95624488747094,1386.2518087934407,64.76934426118274,Fair,0,Healthy,Normal
2025-07-17,59.16110224366032,71.30065338257577,64.02697472367156,1455.8349879945977,41.627375689503,Fair,0,Healthy,Normal
2025-07-18,61.960623696620914,66.76526378110613,69.51731205074923,1562.5000433835228,38.9513720693748,Fair,0,Healthy,Normal
2025-07-19,66.10270713506934,77.30775491383335,69.86803635486604,1446.1560831939298,47.69475374819749,Good,0,Healthy,Normal
2025-07-20,70.89862604180355,71.16464578572014,69.68785705392402,1536.290748839103,38.977078501635766,Fair,0,Healthy,Normal
2025-07-21,68.40679755221474,72.4516438462106,71.92191528861116,1437.1060651164576,41.133190777165424,Poor,0,Healthy,Normal
2025-07-22,67.67408668172955,77.37388301493436,68.62692252971205,1534.3790027663615,29.129729813979313,Fair,0,Healthy,Normal
2025-07-23,62.076911346714,69.8136464027746,65.90316583018166,1429.7620218907803,43.322204435311136,Good,0,Healthy,Normal
2025-07-24,66.46096364163186,68.87602588956175,52.61768766675028,1340.94748855237,43.931348221428244,Fair,0,Healthy,Normal
2025-07-25,67.28843293026776,53.51497094364859,70.00269823848369,1460.5314107611935,63.88337778208448,Good,0,Healthy,Normal
2025-07-26,63.07489094143568,72.29793390844557,76.41257140087463,1340.20751401446,57.682072166317376,Poor,0,Healthy,Normal
2025-07-27,66.07698252728144,73.04961183804754,100.0,1343.691529537606,67.24696649761108,Fair,0,Healthy,Normal
2025-07-28,63.562762402998224,71.72397342641806,74.54487754698758,1468.1822749951468,44.30167071761241,Good,0,Healthy,Normal
2025-07-29,66.64754367786504,60.89695781996993,82.50579167521765,1468.785419633606,38.69930660959642,Fair,0,Healthy,Normal
2025-07-30,62.749935710020935,77.54289530117543,69.64664912983777,1526.8840213657218,42.69043724284526,Poor,0,Healthy,Normal
2025-07-31,68.7896092496181,74.11304643274123,93.48608833296412,1486.8327040875588,56.686548047579066,Fair,0,Healthy,Normal
2025-08-01,65.49033769769473,77.77523069117808,67.81167612391269,1555.875398465796,48.053027038833186,Poor,0,Healthy,Normal
2025-08-02,64.67905911445752,70.55051490669024,77.52240396426677,1491.2828217658532,52.147131831705266,Poor,0,Healthy,Normal
2025-08-03,72.89059028781092,75.9126981136913,83.69154592496896,1465.8345355482097,41.10759171771676,Poor,0,Healthy,Normal
2025-08-04,69.77650279118876,75.25628075517876,89.72670675750982,1454.701453052308,47.70451344639653,Good,0,Healthy,Normal
2025-08-05,56.80257918737283,67.64517336363477,84.96570510579447,1465.0128465578853,56.40479795200824,Good,0,Healthy,Normal
2025-08-06,64.04748447001094,71.94434216932936,63.523086101843326,1506.3907087225425,20.088640290992767,Poor,0,Healthy,Normal
2025-08-07,64.06551920919007,60.21716053770916,87.05994516546816,1558.3055514573384,54.66670981966081,Fair,0,Healthy,Normal
2025-08-08,72.6050311357969,64.30650087505097,92.47363197915558,1569.9143673195288,47.63444712781054,Poor,0,Healthy,Normal
2025-08-09,70.67810073591473,63.36223892553019,66.75485838472326,1454.3557707570224,44.71022291935985,Poor,0,Healthy,Normal
2025-08-10,59.71721178619874,77.33849840257196,72.41145599630168,1526.4378726267662,44.29648633586319,Poor,0,Healthy,Normal
2025-08-11,55.896983497257416,71.62034415034853,55.87745024580223,1494.8524465435898,36.3168496116719,Poor,0,Healthy,Normal
2025-08-12,65.39962086743742,75.46817633304833,76.0575379127148,1516.304381360103,41.536840225342644,Fair,1,Healthy,Normal
2025-08-13,64.75458213280855,77.6341210006406,82.32492102779803,1471.198611141616,33.45112563771704,Poor,1,Healthy,Normal
2025-08-14,65.46686187138326,63.21877765195646,99.11676675578421,1613.7295541440178,56.021183203924835,Fair,0,Healthy,Normal
2025-08-15,65.36018430641873,68.7267461805931,65.48081539977764,1505.8110388889147,52.57752540142751,Fair,0,Healthy,Normal
2025-08-16,58.79119712259188,72.00505850346939,73.44740951175251,1356.9144331591956,41.39614989220498,Good,0,Healthy,Normal
2025-08-17,62.93197233289178,81.32612594404114,80.56553124533758,1399.838882317508,54.86036289417637,Poor,0,Healthy,Normal
2025-08-18,57.26348005530817,76.49614632332244,70.28875348182122,1492.9772858445622,63.2579664754219,Good,0,Healthy,Normal
2025-08-19,58.56418215707875,61.61729088932205,69.16400673653995,1577.8784138264489,34.806539245231576,Fair,0,Healthy,Normal
2025-08-20,50.839222009447155,67.293046849546,80.51740799910921,1590.0196312304124,45.36838637914601,Good,0,Healthy,Normal
2025-08-21,62.94286696441999,76.92340440553448,56.3025830030458,1470.8609418612743,51.90423889925058,Poor,0,Healthy,Normal
2025-08-22,67.24609360642518,66.94115984085471,75.34441011705842,1313.375448494026,43.41751587666152,Good,0,Healthy,Normal
2025-08-23,67.26754356277233,64.10623579447193,75.58984221589597,1533.5154375602024,46.57450799142235,Good,0,Healthy,Normal
2025-08-24,65.85231885498285,64.22360460829233,72.93388720303953,1545.7662127191918,51.569729609684344,Poor,0,Healthy,Normal
2025-08-25,62.06734365218032,71.34529842574476,82.14609790636618,1346.2544041066892,61.59074064955898,Fair,0,Healthy,Normal
2025-08-26,63.432492957751144,72.55293959944139,86.97246923645228,1491.3435391237288,42.90558997572453,Good,1,Healthy,Normal
2025-08-27,73.67468287918405,64.85936743703924,69.44453220513134,1515.3291773702233,37.97850473923911,Fair,0,Healthy,Normal
2025-08-28,63.02159644121868,71.90471956750105,71.67139595617489,1492.9959855825039,44.70667887551629,Fair,0,Healthy,Normal
2025-08-29,57.427648454096165,71.92955926803543,92.54933071647241,1501.3801223087578,52.25264117247549,Poor,0,Healthy,Normal
2025-08-30,68.46361377558429,62.3840170207198,92.02514658129606,1515.1746597317103,66.3185689908911,Poor,0,Healthy,Normal
2025-08-31,61.334835022380055,80.90837153534694,82.75155494034783,1541.4780064389267,52.34024454353148,Good,0,Healthy,Normal
2025-09-01,63.75735690962775,77.20318995084324,76.40359869848047,1352.4697722309636,38.82813538292997,Good,0,Healthy,Normal
2025-09-02,64.07077123903626,71.85999389899332,74.43411511100105,1591.4228092345247,30.488981359613753,Good,0,Healthy,Normal
2025-09-03,65.7179396825258,59.09212464767707,82.59712295484168,1492.91559641685,54.19609972024118,Good,0,Healthy,Normal
2025-09-04,60.68058519705117,77.67678958994651,85.41724664058852,1543.7658227258917,48.704827531365595,Good,0,Healthy,Normal
2025-09-05,67.89928642647565,65.75864459207591,83.55555659020712,1623.711067074294,60.70610559979186,Good,0,Healthy,Normal
2025-09-06,61.351987650962954,72.16850390363862,62.06858456241352,1542.9292733381758,54.50603412862539,Good,0,Healthy,Normal
2025-09-07,55.65091830233918,63.02929693652582,72.16861103256232,1477.435518964438,37.90523064581195,Poor,0,Healthy,Normal
2025-09-08,66.94489364676092,71.50884165364307,73.0573086802148,1443.3156374881228,60.487071264165635,Fair,0,Healthy,Normal
2025-09-09,73.27703556544148,67.09863109692078,68.8783308284518,1536.8405749058998,46.419706202530136,Good,0,Healthy,Normal
2025-09-10,64.30301399668383,74.43791891034803,55.906439124927076,1598.8726743639502,50.72680524329341,Good,0,Healthy,Normal
2025-09-11,62.9425342771891,69.46459507467131,74.62429355020518,1370.1599022416306,64.94938227453235,Good,0,Healthy,Normal
2025-09-12,65.2066281613531,72.65801278268425,84.51549770574043,1423.4128156829775,54.734718990352285,Fair,0,Healthy,Normal
2025-09-13,63.661794545506034,75.08062465129896,53.727725796485046,1492.567927481905,43.97179344216038,Good,0,Healthy,Normal
2025-09-14,67.16131475317077,72.82026512420921,67.92374105177974,1446.5869601867967,48.89334631442671,Good,0,Healthy,Normal
2025-09-15,60.51678886342396,75.05190217271276,71.30792799552555,1281.975883550877,46.25177943378194,Poor,0,Healthy,Normal
2025-09-16,59.80728089578014,60.21234510723433,62.62573361777427,1508.2056353874727,63.28640828248231,Poor,0,Healthy,Normal
2025-09-17,66.5659223693249,66.36097967070556,79.55904195170703,1465.5682267335756,43.05399630836855,Fair,0,Healthy,Normal
2025-09-18,59.22818665883508,59.48902715948969,71.10076293440555,1511.85401174401,49.0337632998511,Good,0,Healthy,Normal
2025-09-19,62.920165360263205,64.32552363581931,81.08246191684968,1401.215106004006,57.760279138434754,Poor,0,Healthy,Normal
2025-09-20,59.98891490536638,65.48538857588179,60.33214809384323,1462.3948389835773,59.75312458477979,Fair,0,Healthy,Normal
2025-09-21,67.57814044221978,75.87053267216821,80.22142545933936,1417.2247628602222,46.692107756724425,Good,0,Healthy,Normal
2025-09-22,61.099004354412685,77.98344942423424,63.03211353573688,1567.0273267041835,58.929538701087694,Fair,0,Healthy,Normal
2025-09-23,74.14810100858044,67.54188044422301,82.12322159580162,1671.1238877404132,43.82358323066303,Fair,0,Healthy,Normal
2025-09-24,57.324798762338204,58.71993979655342,82.12712028861331,1358.7637343956062,46.27680947062077,Good,0,Healthy,Normal
2025-09-25,67.1865659351948,71.11105322097949,79.25444864184172,1516.6717391850639,62.788658133133936,Poor,0,Healthy,Normal
2025-09-26,60.23841809630601,65.93802916924881,67.27340554729176,1562.2643858896956,59.003985883950634,Good,0,Healthy,Normal
2025-09-27,67.25612659659254,77.10096200133957,63.21959132623619,1625.041808366335,65.23238621712258,Poor,0,Healthy,Normal
2025-09-28,68.67810998622873,80.69079345262637,58.43376792322226,1460.6663897803012,42.64696539318048,Fair,0,Healthy,Normal
2025-09-29,68.60739661878672,63.699155562387126,82.57495149337485,1602.7902107997536,56.95202900083999,Fair,0,Healthy,Normal
2025-09-30,66.4187551183075,64.07275995459551,66.53149033874635,1593.7214178972501,57.793490039053324,Good,0,Healthy,Normal
2025-10-01,64.80490240311228,67.49254272540466,54.74192126888623,1419.6860685986671,69.11419087139723,Poor,0,Healthy,Normal
2025-10-02,58.597722144987664,71.13687892732648,85.07443973195198,1405.8807998998282,51.84710474781083,Poor,0,Healthy,Normal
2025-10-03,69.68957768755328,70.0749959314435,100.0,1374.8550555841352,60.58728529883879,Poor,0,Healthy,Normal
2025-10-04,64.13599131301768,74.63152092902006,79.41307151699246,1445.0132852167503,52.2899639245934,Poor,0,Healthy,Normal
2025-10-05,55.710492743008565,73.61948500342837,77.98158465990525,1547.8995126482328,60.581183250871504,Good,0,Healthy,Normal
2025-10-06,66.83809920104855,70.88853651878966,66.18931663338708,1446.5834427263212,61.86734620177331,Poor,0,Healthy,Normal
2025-10-07,72.18167702852989,68.57133738212768,75.46002747253274,1432.1539218754676,61.72756845267445,Poor,0,Healthy,Normal
2025-10-08,68.3270841184589,81.6473046187825,66.21676922820261,1471.6494075736337,52.314459225255725,Fair,0,Healthy,Normal
2025-10-09,68.23244768862885,68.7059941747142,66.270389095463,1566.1055646692678,57.211353625455814,Fair,0,Healthy,Normal
2025-10-10,60.41862949718138,78.13265680663298,86.70198709196603,1510.0722372935845,50.79597862376036,Fair,0,Healthy,Normal
2025-10-11,67.77028885557954,64.82978157846244,75.30031479164082,1338.5712341543115,58.76455645502936,Good,0,Healthy,Normal
2025-10-12,57.1925338877907,79.02051897057399,71.6987990603355,1484.1249763551616,43.72266093915494,Poor,0,Healthy,Normal
2025-10-13,63.55980563038962,78.51118807088822,50.1219134346492,1595.772403956614,53.38023481101708,Fair,0,Healthy,Normal
2025-10-14,58.964891760713925,63.54812564170457,91.76393027208204,1429.0869840042953,38.46649489404041,Poor,0,Healthy,Normal
2025-10-15,70.68657271182364,72.03131725771549,65.620744234636,1516.2468731553463,39.742473163597225,Good,0,Healthy,Normal
2025-10-16,70.50410699211302,76.3682257892388,80.32006198821944,1527.1245795935263,67.61188124867374,Fair,0,Healthy,Normal
2025-10-17,64.99843163694112,62.90875524747519,79.49473912832306,1656.4535287152835,39.85240506814148,Fair,0,Healthy,Normal
2025-10-18,65.39226291804782,72.49867622860872,74.4609515099426,1569.6012216605177,61.21857856230471,Good,1,Healthy,Normal
2025-10-19,60.47965855132,60.70623684967915,77.5797598122118,1582.7908007487194,54.751677464953815,Good,0,Healthy,Normal
2025-10-20,64.98798079540573,66.46437008926416,64.07836367281911,1562.606349474366,59.13771621385585,Fair,0,Healthy,Normal
2025-10-21,57.27135106654633,79.53903386908411,80.74071220894001,1604.9695983859347,36.57872251514885,Fair,0,Healthy,Normal
2025-10-22,58.17087922292281,69.10618414139621,80.02784426895194,1634.7270617195225,57.060789138151314,Poor,0,Healthy,Normal
2025-10-23,63.786593615939836,63.84178475400465,87.3000057271915,1427.6470930686962,66.28468554772321,Good,0,Healthy,Normal
2025-10-24,63.57807675196745,79.5434924357071,81.78931290059279,1489.7253382918157,44.806036281738734,Good,0,Healthy,Normal
2025-10-25,63.295460613269604,72.56990015425143,75.77156496217717,1455.4641443948472,48.34368589682368,Fair,0,Healthy,Normal
2025-10-26,65.39288514859575,57.22759543351113,79.58168114788698,1426.5209081462394,38.46667596794255,Fair,0,Healthy,Normal
2025-10-27,56.56327826444645,59.23664501279266,61.44552496887711,1446.8234281777131,69.53259137526568,Fair,0,Healthy,Normal
2025-10-28,62.37060162052398,71.06650063760819,79.00481386506328,1509.8298889661887,49.225565392740066,Poor,0,Healthy,Normal
2025-10-29,59.02353118200378,78.70556528967526,93.07196643637886,1373.8005979407985,39.7597140911362,Fair,0,Healthy,Normal
2025-10-30,63.60094828811497,64.21277323053886,80.05965553455866,1445.379584819504,71.65056067806603,Good,0,Healthy,Normal
2025-10-31,70.95274297171798,71.27544418379328,85.26986263319732,1582.942531826798,44.36052511941757,Fair,0,Healthy,Normal
